2.130969551540539686e-01,1.070713818206596585e-01
9.851343170541213001e-02,8.982525747963787666e-02
8.833393644164146130e-02,8.932479822898743704e-02
8.401727187586445489e-02,8.440841846867991327e-02
8.113481078989047413e-02,8.599042108622978464e-02
7.911286103891462806e-02,8.149655324721066796e-02
7.756164126762718491e-02,7.801739683715293305e-02
7.603029113020999541e-02,7.811300727615703987e-02
7.476330382867292512e-02,8.139255029445721656e-02
7.351656595988602383e-02,7.787110527286840445e-02
